year_month,variable,value
2021-07,pet,3.629629629629619
2021-08,pet,1.629629629629619
2021-09,pet,4.029629629629625
2021-10,pet,2.829629629629622
2020-03,pet adoption,7.033333333333317
2020-04,pet adoption,24.633333333333326
2020-05,pet adoption,17.83333333333333
2020-06,pet adoption,7.633333333333326
2020-07,pet adoption,1.4333333333333087
2020-08,pet adoption,4.433333333333323
2020-09,pet adoption,6.23333333333332
2020-10,pet adoption,9.633333333333326
2020-11,pet adoption,-0.5666666666666771
2020-12,pet adoption,2.23333333333332
2021-01,pet adoption,7.072222222222209
2021-02,pet adoption,-7.0944444444444485
